song_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
pmemo_798,29.396807,0.4925395,16.717102,18.182674,45.983047,29.265945,745.0608,907.72144,137.03287,129.29387,4.5570216,0.2867586,3.5606012,5.00397,5.5873637,2.0267625,17.539404,12.279982,8.083107,7.823144,0.051182188,1.7433504,1.1832489,0.5208099,-1.0961072,-2.529792,5.1026187,5.927063,1.6096721,12.623419,519.9153,0.26726806,1049.1357,0.21943572,-62.236633,-1.2543814,1483.2306,0.120259844,-45.247547,-1.4809827,2489.4143,0.077198304,-47.218338,-1.4031605,-5.0247564,-0.9819299,12.484051,0.5278794,-0.03385424,-0.8318194,-0.010366579,-0.92047113,-3.2592545,10.617962,-0.032879476,-0.0050475216,2.8270512,2.9477198,0.26924527,0.39397278,0.060476188,0.039033096
pmemo_799,31.01636,0.46626094,16.973188,28.92041,46.07899,29.105803,372.5493,547.3692,189.55238,315.8099,5.73757,0.3948258,3.9535213,6.4914284,7.568371,3.6148496,23.90164,17.19495,13.59496,9.167648,0.06589781,1.7209737,1.1101983,0.62390494,-0.0035828527,-983.4444,5.459911,3.801676,12.744072,1.3564241,539.85504,0.36618713,1126.3091,0.24479191,-41.6291,-1.7050219,1526.0731,0.1479248,-33.679214,-1.7286729,2598.901,0.116038874,-39.008675,-1.4558424,-8.4871235,-0.8586473,17.939323,0.67908525,-0.011242323,-3.7730026,-0.021131482,-0.44259876,-5.296786,11.927037,-0.021013848,-0.017452814,2.1039174,2.3845527,0.3573171,0.9525191,0.04981818,0.03547893
pmemo_801,23.190042,0.5581158,12.568663,16.082973,32.574505,20.005842,523.03485,854.7979,150.29082,118.322784,2.1239839,0.4132981,1.3696134,2.1183977,2.7605164,1.390903,27.23481,21.835707,14.15789,10.935161,0.06077896,1.5950624,1.2047404,0.85239947,-5.265316,-1.7427691,23.991892,1.7956802,20.037481,0.9873101,620.8543,0.5081546,1051.1488,0.3135532,-134.41234,-0.6210649,1649.5057,0.21556282,-129.08803,-0.65583813,2736.1978,0.1396599,-131.45474,-0.6185485,-10.374008,-1.0784376,25.424673,0.44775826,-0.038541004,-2.2249272,-0.011738521,-1.0290307,-20.08614,36.8561,-0.13567203,-0.008909761,3.1325953,2.6500812,0.14367346,0.15469779,0.23122223,0.3372003
pmemo_803,28.237673,0.36718357,18.17706,29.115423,39.26303,21.085972,269.80103,440.19733,141.69142,188.04343,5.0376616,0.2269768,4.0337324,5.1111016,6.0971966,2.0634642,16.982307,14.503846,11.048018,9.772379,0.060091387,1.8363416,1.1267855,0.5452892,-1.315442,-2.4613755,2.0989528,8.719299,5.869821,2.52177,528.75885,0.340908,1134.9479,0.18594752,-45.769703,-1.5948179,1464.2384,0.159317,-39.318527,-1.6995498,2460.2583,0.111668214,-43.72409,-1.4824741,-4.965448,-0.7120476,14.065976,0.3245868,-0.00792714,-7.2988296,-0.012633086,-0.5691914,-5.70685,12.826908,-0.052322216,-0.012680697,2.5231078,2.4018016,0.33781248,0.7966935,0.066829264,0.055389483
pmemo_804,32.583252,0.33227453,18.170021,35.080296,42.107697,23.937675,351.57596,533.3416,167.89673,188.12222,5.744664,0.2043528,5.1335645,5.984427,6.617687,1.4841228,18.0663,13.563297,13.1198635,10.296673,0.06197874,1.5381926,1.2192241,0.48513946,-1.2489554,-2.6022444,-0.72396594,-24.193441,7.2450314,2.327361,635.1572,0.4347348,1160.7056,0.15589839,-40.03852,-1.8315655,1632.6921,0.18833362,-33.0688,-1.8829888,2635.159,0.13783617,-36.94733,-1.6436143,-4.549898,-0.7948716,12.162282,0.45244253,0.020679291,1.9264141,-0.016083637,-0.5358551,-3.2449253,9.591685,0.011759713,-0.014178382,3.0578263,2.8814075,0.28747368,0.2749429,0.05072464,0.045054525
pmemo_806,26.265656,0.42006811,16.528091,22.020634,39.94824,23.420147,280.78946,248.56442,268.75787,566.95245,3.9318316,0.35130543,2.7639568,3.9580243,5.079571,2.315614,42.13591,22.995132,27.38021,14.58416,0.08321297,1.5360106,1.2348537,0.5877865,0.40606594,8.997142,5.457827,2.9073222,12.168561,0.95148534,564.8359,0.37102804,1257.5646,0.17932802,-20.75891,-2.0849082,1580.5698,0.16118129,-24.99891,-1.4912585,2528.7046,0.110961206,-26.801273,-1.3711475,-9.822162,-0.5042174,16.511816,0.39173272,-0.012736903,-3.2916346,-0.021407316,-0.44626123,-7.3017497,13.618126,-0.00926716,-0.018583909,4.592315,1.2519562,0.74974996,0.9676272,0.03483871,0.021533314
pmemo_807,20.676878,0.44142556,13.621541,16.23164,30.017906,16.396366,176.91853,297.81918,104.08489,104.39532,1.8842758,0.58060473,1.1789027,1.6077127,2.3597057,1.180803,20.038914,26.645931,21.637848,30.310442,0.08132742,1.4720815,1.3994545,0.5962797,-2.4218137,-1.3447176,1.2678914,24.726479,18.15931,1.4093546,474.84564,0.33090132,1270.2787,0.17601362,-88.46705,-1.0536752,1447.0013,0.23208481,-91.26619,-0.94762456,2575.6235,0.123933695,-95.949936,-0.8624775,-18.901129,-0.43014237,27.588322,0.36431,-0.011786721,-4.0199547,-0.033389438,-0.32179558,-27.646067,38.50361,-0.09357286,-0.02845972,1.5124328,2.2073922,0.2643023,0.36534962,0.18701297,0.41973418
pmemo_808,22.112986,0.4204567,14.354879,15.9676895,34.69367,20.338789,283.3587,496.55014,125.992035,93.733284,1.8398525,0.82508135,0.85222816,1.4446598,2.674758,1.8225298,45.62623,50.479404,21.16169,20.49197,0.110726334,1.6205031,1.3482006,0.8096088,0.1761077,27.958284,-1.1199485,-26.201033,22.127071,1.1699244,506.24518,0.33214992,1377.7528,0.2036331,-25.743698,-2.010648,1433.8114,0.21105427,-39.525654,-1.1984562,2679.1086,0.113108635,-52.14337,-0.8721018,-23.067223,-0.51545113,35.021168,0.45963418,-0.020828547,-2.2664893,-0.037580602,-0.4683773,-11.894326,20.939926,-0.019397024,-0.016136236,2.2805374,1.0641629,0.85764706,0.543686,0.07555555,0.03359159
pmemo_809,33.441376,0.26469278,22.082,36.29692,41.09954,19.01754,166.0605,131.36894,102.25496,97.36058,1.7336602,0.5846383,0.8966106,1.4669257,2.5710318,1.6744212,12.310732,7.8458033,6.1195707,4.763914,0.057958905,1.9857905,1.3195541,0.63292915,4.4545517,1.2264473,6.0017033,1.9337761,22.348482,0.5226828,615.35547,0.37013885,1412.3981,0.18328205,-5.561194,-4.217057,1589.7394,0.16742381,-14.540623,-1.3411267,2625.7288,0.11703629,-21.692316,-0.8769396,-15.655513,-0.37196383,25.514156,0.3018701,0.08659171,0.29472944,-0.025269462,-0.32654864,-14.361704,23.417944,0.09835466,-0.01619219,1.631987,0.20424837,4.856,3.8132641,0.03,0.0063245553
pmemo_810,28.121162,0.30040014,22.508183,27.80398,34.337585,11.829403,237.33806,475.0213,102.59155,81.96485,2.5218859,0.45684278,1.4092771,2.5157037,3.649242,2.239965,27.939604,18.504793,9.486645,4.996444,0.07353693,1.7214307,1.4324416,0.5780903,1.0902609,3.4235466,1.7042953,6.899033,16.689453,0.6132459,575.2439,0.41830027,1307.3181,0.16485587,-7.5343823,-4.4684343,1540.7423,0.17360047,-14.302296,-2.0783231,2544.8242,0.12347383,-21.253553,-1.3559512,-11.112625,-0.3671554,20.843105,0.28890327,0.040045816,0.7690036,-0.021459626,-0.4694407,-5.391515,12.177888,0.025196362,-0.011444351,2.3700743,0.6006865,1.6133332,1.3045355,0.038125,0.020377299
pmemo_812,31.128422,0.44192305,14.956745,37.753918,41.960327,27.003582,449.77716,697.43005,263.64407,463.03952,5.055255,0.317655,3.8743567,5.184409,6.330251,2.4558945,40.70656,27.838667,16.970354,8.457051,0.049217515,1.570196,1.1704477,0.6158044,-0.13725926,-44.06339,-1.2428558,-20.54294,2.8781445,8.295445,622.56146,0.3881717,1106.3506,0.22990541,-76.17911,-1.1219274,1610.5865,0.17026868,-66.00076,-1.2124501,2602.448,0.13790683,-69.2043,-1.1225835,-6.5701246,-0.9633278,16.909147,0.3628811,-0.0034186845,-26.26287,-0.016544133,-0.7388132,-9.447316,18.765684,-0.080561206,-0.0150845125,3.2932093,3.4796455,0.19535947,0.44773066,0.086,0.07869942
pmemo_813,23.178932,0.55182916,13.815159,16.920097,34.231594,20.416435,445.90417,874.6598,169.01497,199.40088,3.2301083,0.5454867,1.2227889,3.5448923,4.870718,3.6479292,29.429783,23.562683,18.633808,14.852902,0.12382979,1.3297393,1.1210121,0.9314108,-0.21391416,-25.941494,5.698016,8.408373,5.732211,5.389581,550.75354,0.40187243,1218.3219,0.18064432,-43.834194,-1.4698539,1538.0265,0.172161,-46.101677,-1.250337,2557.2727,0.12053352,-50.8568,-1.0997888,-14.836994,-0.43814498,24.464281,0.32567894,-0.046803482,-1.1783503,-0.020023592,-0.570749,-15.525185,26.323753,-0.06582031,-0.015531615,3.8425493,2.3794615,0.35289472,0.46320343,0.061999995,0.055674367
pmemo_814,23.911308,0.37495226,14.163514,23.960506,32.575195,18.411682,180.6447,187.5518,179.77995,223.2992,3.9265175,0.34646055,2.6742678,3.9483173,5.1131535,2.4388857,41.287533,27.25109,11.361133,6.1089325,0.08531432,1.5242407,1.3079648,0.66103774,-2.864229,-1.4627312,2.3176742,8.83293,13.581713,1.1427821,531.4059,0.44779778,1227.03,0.18246567,-38.565693,-1.827884,1528.1139,0.17772578,-43.947018,-1.4742069,2497.0608,0.123568,-46.867344,-1.3547701,-10.554385,-0.4770841,18.082891,0.31538406,-0.01298046,-3.8855376,-0.020644158,-0.50285035,-7.6756234,15.0151205,-0.02837086,-0.015688587,2.7984009,2.5171626,0.32329544,0.3252577,0.07142857,0.063292146
pmemo_815,28.000488,0.20455329,22.122011,28.831558,34.03329,11.91128,194.43944,232.583,92.6275,90.15974,1.9888167,0.5198775,1.1584603,1.8329601,2.8529108,1.6944505,11.895774,9.024664,8.984943,5.9611726,0.06416097,1.8816531,1.2367592,0.63023895,3.8525789,0.9563904,9.226804,1.0897325,19.16725,0.51163983,648.89526,0.4979088,1193.5453,0.23547277,-24.274302,-1.7465928,1685.6461,0.2283957,-30.336887,-1.271724,2713.0247,0.13466701,-32.946854,-1.1508427,-13.885338,-0.5039761,21.915913,0.39409468,0.018922256,1.5914323,-0.010394417,-0.8378405,-7.713532,14.952888,0.011752473,-0.0064067547,1.9368948,0.62676275,1.5085,1.8491627,0.07705882,0.060949795
pmemo_816,29.31031,0.2863338,21.991795,29.03344,36.35506,14.363266,181.91408,148.71298,104.234985,117.446884,2.9131062,0.2924433,2.1438172,2.8405972,3.613531,1.4697139,15.699659,12.319754,7.265236,5.169003,0.07394898,1.6750302,1.3239295,0.54765755,3.1200502,1.4377611,4.2587566,3.5599859,25.284369,0.60451573,504.58914,0.39964944,1298.2358,0.1726286,2.6916451,7.8362775,1525.7946,0.21183705,-15.1623745,-1.2267516,2580.2148,0.1302159,-20.315285,-0.90614235,-21.59085,-0.39230087,28.418633,0.34301695,0.08069896,0.3340777,-0.037624992,-0.31422335,-12.760859,18.973946,0.06990369,-0.011930217,1.9981835,0.09099182,10.96,10.017728,0.0,0.0
pmemo_818,24.045717,0.4436855,13.086586,22.9151,34.57482,21.488235,206.40645,234.35786,104.270706,96.17282,2.339575,0.5159264,1.3708569,1.9762677,3.437833,2.066976,28.91827,26.519241,12.151669,9.011616,0.08210469,1.5765966,1.3055667,0.715774,-0.62868613,-7.6573377,7.9002986,3.7576835,12.404451,1.3243392,600.65314,0.4079899,1154.2255,0.23200046,-53.506958,-1.4540604,1606.226,0.18210587,-55.266113,-1.3352541,2648.6829,0.12035796,-59.99256,-1.2021501,-11.654016,-0.82583433,22.206505,0.5363561,-0.023539275,-3.0400906,-0.023394266,-0.5166809,-23.18183,36.433876,-0.093708456,-0.02323495,2.2805374,2.1596246,0.35347828,0.6840708,0.1015,0.08921556
pmemo_820,22.752243,0.39951107,15.008153,18.98891,34.06155,19.053398,221.71222,304.2843,156.2337,161.58469,4.8880405,0.26272568,4.233755,5.11368,5.84157,1.6078148,20.958572,12.478398,9.117013,6.4336233,0.083929576,1.7017381,1.1699753,0.6020103,-2.276922,-1.1313752,-0.30309275,-64.55515,5.934654,2.5903378,498.27917,0.32353884,1227.0044,0.17085528,-16.956354,-2.5217102,1455.7063,0.13861094,-19.273031,-2.0760949,2397.9753,0.10204862,-22.100737,-1.7822566,-7.592938,-0.5405725,13.75274,0.41191518,-0.028503679,-0.8433686,-0.019686429,-0.42239127,-5.9121127,12.180544,-0.031115942,-0.016610071,2.3869,1.279555,0.7295652,0.6393915,0.03970588,0.026951514
pmemo_821,24.180212,0.51707846,13.818281,15.013675,39.346203,25.527922,396.35745,509.0515,219.72937,183.39917,5.7289114,0.24434505,4.615914,5.8852983,6.8371077,2.2211938,41.430042,25.572239,26.430494,15.386903,0.048012003,1.9237124,0.9528771,0.6808193,-2.9071977,-1.6140074,-5.708015,-5.493859,-1.456913,-18.138235,520.8362,0.37230864,1126.8123,0.21343814,-112.092606,-0.7973732,1484.8702,0.16649798,-103.309326,-0.85648876,2559.715,0.096339844,-106.33211,-0.8057353,-8.037262,-0.6710818,16.997755,0.34462398,-0.052515723,-0.902536,-0.01296916,-0.7546996,-8.600643,17.719635,-0.07176545,-0.010971986,4.2218337,3.801901,0.12625,0.13861538,0.13589147,0.13158904
pmemo_823,27.515835,0.5081566,15.876427,21.04578,46.984512,31.108086,422.5104,686.31366,256.5017,465.72104,3.6562793,0.37948245,2.561796,3.737543,4.761878,2.200082,45.80793,34.60193,18.616219,9.115806,0.07060866,1.4257121,1.2950222,0.77951115,-1.2237636,-4.386495,4.1793923,4.686534,12.478419,1.410371,594.64215,0.4377357,1171.6716,0.23801994,-69.5911,-1.1797948,1636.9102,0.18841612,-66.50566,-1.1181513,2652.0415,0.1275996,-68.75147,-1.0593559,-13.324316,-0.4430278,20.873625,0.3230512,-0.04330596,-1.5944182,-0.0177272,-0.9300638,-11.335344,18.908516,-0.059326366,-0.009904477,3.7624927,2.6788344,0.26890108,0.21526599,0.094936706,0.08196749
pmemo_824,18.530733,0.47636133,12.943548,15.864469,20.781593,7.838045,234.6371,366.30197,140.18404,178.916,4.7461886,0.26561284,3.7832778,4.784218,5.8333983,2.0501206,52.06124,28.608479,23.19608,10.923172,0.10335175,1.2844206,1.0672051,0.7837343,-2.5474935,-1.4500868,7.2546945,5.107216,6.9203606,3.7314875,584.30597,0.35589036,1160.5354,0.209074,-57.52691,-1.233122,1509.3585,0.19011128,-56.239235,-1.2184922,2545.8118,0.11306844,-62.31655,-1.0498978,-8.831632,-0.6409429,21.391327,0.32211268,-0.07194646,-0.403667,-0.0074990103,-1.509808,-6.1044397,18.546207,-0.06957753,-0.0036464923,5.3112507,3.8912733,0.19161764,0.17185505,0.055428572,0.043139394
pmemo_825,28.60774,0.4338816,14.9893,31.143064,41.303402,26.314102,477.65903,713.6715,127.6231,88.00859,2.4534423,0.5478447,1.3664923,2.1365485,3.3479338,1.9814415,47.87666,49.224163,11.617217,7.466734,0.06761342,1.6399645,1.2952803,0.6632547,-0.52292025,-8.097882,3.4262385,7.2466583,8.640092,2.3272526,619.9251,0.44349778,1144.3005,0.21426333,-63.211205,-1.2467906,1631.7096,0.18741608,-53.45456,-1.3399204,2657.932,0.11626759,-55.80645,-1.2603519,-8.556084,-0.94224995,16.12963,0.5841271,-0.027704056,-2.2357173,-0.013109342,-0.69685984,-7.087552,14.6673565,-0.040928375,-0.008397837,2.788752,2.187573,0.35414892,0.3082635,0.10785714,0.103935316
pmemo_827,22.010061,0.36732495,15.843873,20.633419,24.079668,8.235795,242.65114,289.88208,159.68262,133.8127,2.694416,0.31400296,1.9623501,2.672194,3.410211,1.447861,27.53706,14.138574,10.270075,3.9429338,0.10057746,1.5342352,1.485909,0.63580716,-1.6640009,-1.8040552,0.6514885,35.907494,8.224776,2.339108,552.16327,0.42086703,1208.7362,0.17403503,-40.460964,-1.5728112,1551.1624,0.1721362,-41.926388,-1.4074847,2572.9045,0.103556074,-44.344944,-1.3095309,-9.366212,-0.50061953,16.80435,0.35171726,-0.018261204,-2.4451458,-0.013254222,-0.7056547,-6.399847,13.578146,-0.0011622771,-0.009016109,3.3642125,2.8320312,0.29336205,0.29836315,0.052073166,0.051412668
pmemo_828,26.995857,0.45579332,15.672522,19.809608,40.37359,24.701067,389.64417,612.42664,123.41912,85.98315,4.199364,0.41715804,2.4854631,4.4446254,5.6432395,3.1577764,63.665573,44.36446,29.088566,15.877423,0.08000819,1.503995,1.0472313,0.8157828,0.8900785,5.1146464,-3.9231942,-10.7961855,-2.6150284,-13.306864,561.4239,0.39611202,1155.035,0.19702254,-42.128582,-1.4753273,1556.6178,0.17238714,-36.7249,-1.4928405,2584.83,0.1093606,-42.436413,-1.242673,-10.816214,-0.5683607,20.910519,0.34697932,-0.033070117,-2.1641953,-0.018065415,-0.6917726,-13.286552,24.06713,-0.05919644,-0.012004675,4.061231,2.0970266,0.41328356,0.38262406,0.05591837,0.04164566
pmemo_829,29.430815,0.42364573,17.746666,24.312454,43.01598,25.269314,515.22485,586.2325,194.02579,200.46019,4.677191,0.29227874,3.6502473,4.658057,5.7056365,2.0553892,50.620415,34.114017,23.724102,13.833378,0.08505529,1.6195734,1.2265674,0.66505724,-0.38516656,-8.865865,4.4775095,4.4103107,8.604599,1.3656142,583.2971,0.41780832,1074.724,0.2358424,-104.46102,-0.8242869,1565.8269,0.17518839,-83.57869,-1.0212556,2568.7139,0.10969872,-85.667625,-0.9757059,-6.364963,-0.7802494,14.882992,0.4030658,-0.05167176,-0.71708256,-0.009201963,-0.9007964,-5.444921,13.127819,-0.058828913,-0.006948824,4.076802,4.039071,0.14405228,0.14570743,0.09858268,0.09812191
pmemo_830,31.797998,0.44115245,16.536896,35.796043,44.01845,27.481556,480.08438,711.2662,213.9651,215.34332,4.7818,0.37682468,3.2056868,5.0781617,6.2056594,2.9999726,69.24394,45.846497,37.696537,18.94954,0.053219967,1.542576,1.1684386,0.7105658,0.9278135,4.930635,-0.10478691,-226.4704,3.970432,5.457486,615.8277,0.43754095,1083.2054,0.25437045,-61.34977,-1.1926572,1639.8644,0.17645578,-45.594322,-1.3950679,2641.9155,0.10907294,-47.072174,-1.3282592,-6.466366,-0.91253835,13.977466,0.51463765,-0.02237229,-3.0154476,-0.011440868,-0.89103675,-5.576572,12.91847,-0.024188776,-0.010763483,4.2040505,3.8026724,0.2081081,0.28020352,0.045384616,0.035407603
pmemo_831,23.81399,0.54419667,13.411417,16.0228,40.118355,26.706938,354.82422,354.6161,135.8882,113.246765,4.989505,0.23879103,4.1461635,5.232485,5.922949,1.7767854,36.291035,22.564571,14.815909,9.75511,0.06864485,1.4823312,1.0957594,0.6426456,-1.9442393,-1.7855641,0.8521526,32.14936,2.050674,10.131157,524.5748,0.33126348,1137.9736,0.22904097,-60.10844,-1.2345762,1528.2345,0.13541104,-52.44029,-1.2869066,2496.3657,0.098241664,-54.2649,-1.227593,-8.099559,-0.52431357,15.275578,0.3916125,-0.058369208,-0.73348653,-0.015766157,-0.5428985,-8.761179,16.307558,-0.06050839,-0.013901376,3.6743093,3.768031,0.20195311,0.1808923,0.060117643,0.05056141
pmemo_832,21.712698,0.50181234,13.881178,17.005116,28.990108,15.108931,233.719,400.77414,199.30539,243.4106,5.89693,0.23482399,4.8917637,6.0916123,6.9861536,2.09439,26.382889,16.9627,15.693951,12.569643,0.091114566,1.4228495,0.8750813,0.7441528,-2.4284678,-1.5772955,7.777596,3.3740945,8.571164,1.6742663,528.1545,0.37738356,1205.3225,0.18566474,-69.24572,-1.1492375,1488.6383,0.14879975,-63.43909,-1.1979806,2457.7732,0.10584869,-66.15175,-1.1253834,-7.2868004,-0.51033056,14.920889,0.3934351,-0.048155233,-0.7045917,-0.012595997,-0.63924253,-5.98644,13.302354,-0.049479645,-0.011748032,2.7129939,3.890215,0.1785276,0.20586859,0.07116279,0.05826467
pmemo_833,26.324648,0.5070177,13.741081,18.158268,43.584385,29.843304,281.85965,454.06552,273.039,432.0165,5.1058183,0.28272986,3.9678955,5.2846875,6.3025475,2.334652,40.534687,25.348913,19.136536,9.231711,0.053483002,1.4677327,0.95023215,0.66964835,-0.9664395,-4.364029,8.189183,3.0771337,0.84134954,20.315935,541.8997,0.40991616,1008.03674,0.23586161,-95.509285,-0.8987127,1543.9528,0.15300229,-79.15659,-1.0482932,2495.017,0.10131497,-76.459236,-1.1088686,-3.3733232,-1.6607583,8.454969,0.92860603,-0.045611672,-1.2578943,-0.01175454,-0.8638581,-2.329679,7.5810885,-0.043620393,-0.008903855,3.6323745,4.1015625,0.14833333,0.13824445,0.08432432,0.07826808
pmemo_834,28.88766,0.39956936,16.969982,29.038763,41.513306,24.543324,276.9783,297.28546,226.96097,415.6472,5.6673584,0.25091657,4.5749073,5.7721643,6.8339396,2.2590322,44.437714,25.304806,22.225378,9.206704,0.078564726,1.4760383,1.0661411,0.5752273,-0.66155547,-5.7025237,1.5369854,10.622059,7.261174,2.083779,603.7647,0.45251825,1176.78,0.19021927,-62.964317,-1.2739155,1600.8043,0.173104,-53.222134,-1.3523084,2565.0186,0.11918911,-54.82931,-1.2948836,-6.046402,-0.71803325,13.027843,0.4565589,0.00040138527,132.37251,-0.013099636,-0.74522173,-4.987276,11.753113,-0.011274366,-0.011260809,4.0858316,4.180159,0.17549296,0.18462974,0.051025644,0.03753937
pmemo_835,27.092127,0.4347999,15.463715,22.41904,40.024918,24.561203,398.72662,614.52655,156.79948,331.82233,5.1652384,0.35351536,3.5129745,5.515634,6.7675304,3.254556,37.366425,27.409664,17.464643,11.663826,0.069796644,1.6705995,0.92716783,0.7063931,0.48718387,10.889383,4.2824254,4.4174213,9.785547,1.5106727,519.069,0.46161595,1100.7039,0.199735,-64.67425,-1.212648,1567.7297,0.16389035,-53.104652,-1.3039045,2550.1533,0.10616458,-53.683758,-1.2816021,-7.780267,-0.68001884,14.655375,0.4606536,-0.030548615,-1.3818836,-0.018415518,-0.5566387,-5.4001303,11.74558,-0.033199783,-0.01461336,3.247294,3.0867631,0.2481982,0.26895258,0.071084335,0.053683862
pmemo_836,22.865505,0.47695166,14.833452,18.020908,31.352821,16.51937,644.8628,926.1256,184.75424,173.54233,5.597319,0.22592929,4.7581334,5.727778,6.539023,1.7808895,39.183823,23.344194,18.633251,9.817425,0.101351395,1.2068759,0.90838015,0.7660863,-2.2147052,-1.3710777,-0.11956735,-268.24475,-1.2249817,-21.356785,569.5472,0.3024779,1076.6624,0.20163323,-58.015427,-1.2706459,1528.2529,0.15513656,-53.975704,-1.293453,2552.6995,0.10032344,-58.479282,-1.1549867,-7.4949617,-0.48428845,17.399178,0.2750876,-0.04089728,-1.3314415,-0.014557105,-0.6082587,-5.119418,14.410751,-0.039278034,-0.011258194,3.4989069,3.5680752,0.2104386,0.21706735,0.057291664,0.039567437
pmemo_837,29.561464,0.4335229,14.1004305,30.834045,42.503956,28.403526,362.5673,501.899,223.85794,391.5721,4.4741397,0.27071956,3.5393708,4.370474,5.601791,2.0624201,32.589222,20.164244,14.638002,10.396574,0.077042505,1.4192296,1.2920846,0.593876,-1.3633327,-3.4259896,-2.82262,-9.932702,-0.060214534,-434.4014,599.28516,0.4500043,1108.701,0.19674766,-66.5801,-1.2989566,1609.566,0.15993677,-58.161983,-1.3356258,2608.439,0.11691687,-59.997368,-1.27733,-8.206746,-0.7397389,15.786855,0.428354,0.04286628,2.1395,-0.0178997,-0.77442914,-7.6018043,15.608608,-0.037096653,-0.011042187,2.843181,2.9575274,0.24473684,0.5632032,0.085765764,0.09766231
pmemo_839,26.844584,0.4487892,16.29915,21.649866,43.008926,26.709776,272.04416,354.85806,171.01823,261.7293,4.8260865,0.19871277,4.1717925,5.0002365,5.604426,1.4326334,18.805477,12.815415,8.88345,6.348036,0.064909786,1.6047801,1.1853987,0.5196687,-1.2137365,-2.8423922,5.24846,2.9751549,9.186348,1.2171094,549.828,0.41952664,1126.0288,0.19474082,-41.25456,-1.7185665,1571.3787,0.16116294,-37.280445,-1.685685,2583.9226,0.10359604,-39.70598,-1.5580356,-5.699219,-0.54685366,12.411748,0.3254247,0.0050268206,8.428031,-0.015941989,-0.579144,-5.106238,11.667697,-0.014175164,-0.012833979,2.4777224,2.2633297,0.3676923,0.8111674,0.06275862,0.04793889
pmemo_842,25.328636,0.47067645,14.20916,19.121593,42.0851,27.875938,235.98982,343.06033,120.676186,108.86604,4.8827496,0.26765978,3.6956131,5.2296023,6.0578313,2.3622181,17.538675,12.660978,6.911822,4.7483993,0.077657446,2.0248175,0.94915646,0.6157627,-0.47591352,-8.098977,3.3763862,3.287755,13.552371,0.67303383,557.2767,0.38577387,1224.4542,0.1968759,-20.822966,-2.195073,1537.5304,0.162757,-21.0029,-1.8662866,2610.9397,0.10120531,-26.335602,-1.4401292,-8.371932,-0.42586446,16.304829,0.33394617,-0.025283048,-1.595693,-0.016742388,-0.48747274,-6.4717937,14.889811,-0.043640867,-0.01325299,1.5955402,1.2124711,0.7722222,1.0726535,0.040212765,0.027790202
